id	molecularFormula	adduct	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
1134_220629_5mMatOOI_siriusfeaturelist_827	C40H52O4	[M - H2O + H]+	Terpenoids	0.9971997737884521	Carotenoids (C40)	0.995026171207428	Carotenoids (C40, β-β)	0.4898742139339447	Triterpenoids	0.7506898641586304			Triterpenoids	0.7506898641586304	Prenol lipids	0.9994912147521973	Lipids and lipid-like molecules	0.9991034865379333	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Acryloyl compounds; Organooxygen compounds; Cyclic alcohols and derivatives; Enones; Triterpenoids; Secondary alcohols; Carbonyl compounds; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Alpha-branched alpha,beta-unsaturated ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1218_220629_5mMatOOI_siriusfeaturelist_2068	C52H101NO4	[M + H]+	Fatty acids	0.9976913928985596	Sphingolipids	0.9849900603294373	Ceramides	0.9578883051872253	N-acyl amines	0.567099928855896	N-acyl amines	0.567099928855896	Fatty amides	0.6092944741249084	Fatty Acyls	0.9695186614990234	Lipids and lipid-like molecules	0.9603207111358643	Organic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1024_220629_5mMatOOI_siriusfeaturelist_193	C35H56O6	[M + K]+	Polyketides	0.4432562291622162	Linear polyketides	0.6023513674736023	Open-chain polyketides	0.7336609959602356	Diterpenoids	0.537678599357605			Diterpenoids	0.537678599357605	Prenol lipids	0.9410132169723511	Lipids and lipid-like molecules	0.9882317185401917	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1106_220629_5mMatOOI_siriusfeaturelist_196	C29H56N6O9	[M + Na]+	Amino acids and Peptides	0.9655750393867493	Oligopeptides	0.5643478631973267	Cyclic peptides	0.2780701816082001	N-acyl-alpha amino acids and derivatives	0.7359153628349304	Amino acids and derivatives	0.9867369532585144	Amino acids, peptides, and analogues	0.9916120767593384	Carboxylic acids and derivatives	0.999595582485199	Organic acids and derivatives	0.9999828338623047	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Macrolides and analogues; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
952_220629_5mMatOOI_siriusfeaturelist_17	C30H57N7O9	[M + H]+	Amino acids and Peptides	0.9682676196098328	Oligopeptides	0.6458894610404968	Linear peptides	0.44325804710388184	Peptides	0.5295416116714478	Peptides	0.5295416116714478	Amino acids, peptides, and analogues	0.9970990419387817	Carboxylic acids and derivatives	0.9996892213821411	Organic acids and derivatives	0.9998923540115356	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Carboximidamides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1136_220629_5mMatOOI_siriusfeaturelist_1674	C45H93N2O4P	[M + H]+	Fatty acids	0.9947669506072998	Sphingolipids	0.9294778108596802	Phosphosphingolipids	0.8865241408348083	Phosphosphingolipids	0.554400622844696			Phosphosphingolipids	0.554400622844696	Sphingolipids	0.7430427670478821	Lipids and lipid-like molecules	0.7293238639831543	Organic compounds; Lipids and lipid-like molecules; Sphingolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Organic phosphoric acids and derivatives; Phosphate esters; Phosphoethanolamines; Carbonyl compounds; Amines; Phosphosphingolipids; Alkyl phosphates; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1219_220629_5mMatOOI_siriusfeaturelist_150	C38H56O4	[M + Na]+	Terpenoids	0.9891372323036194	Carotenoids (C40)	0.9459928870201111	Carotenoids (C40, β-β)	0.8367035984992981	Prenol lipids	0.9929283261299133					Prenol lipids	0.9929283261299133	Lipids and lipid-like molecules	0.9939473867416382	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
953_220629_5mMatOOI_siriusfeaturelist_1577	C39H72N4O2	[M + Na]+	Alkaloids	0.3754690885543823	Pseudoalkaloids	0.09504643082618713	Steroidal alkaloids	0.31223827600479126	Amino acids and derivatives	0.6334276795387268	Amino acids and derivatives	0.6334276795387268	Amino acids, peptides, and analogues	0.6328563094139099	Carboxylic acids and derivatives	0.3173561990261078	Organic acids and derivatives	0.3497469127178192	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Dialkyl ethers; 1,2-aminoalcohols; Dialkylamines; Trialkylamines; Amines; Secondary amines; Tertiary amines; Alkanolamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1107_220629_5mMatOOI_siriusfeaturelist_798	C40H54O4	[M + Na]+	Terpenoids	0.9972918629646301	Carotenoids (C40)	0.9942828416824341	Carotenoids (C40, β-β)	0.6855380535125732	Xanthophylls	0.7639062404632568	Carotenoids	0.7331578135490417	Tetraterpenoids	0.7437677979469299	Prenol lipids	0.991486668586731	Lipids and lipid-like molecules	0.9852514266967773	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Benzofurans; Organooxygen compounds; Carotenoids; Cyclic alcohols and derivatives; Xanthophylls; Tetraterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Dihydrofurans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1137_220629_5mMatOOI_siriusfeaturelist_2128	C45H84O4	[M + H]+	Fatty acids	0.9910878539085388	Glycerolipids	0.9792516231536865	Diacylglycerols	0.8862143158912659	1,2-diacylglycerols	0.8533365726470947	Diacylglycerols	0.3339262902736664	Diradylglycerols	0.7359089255332947	Glycerolipids	0.992188572883606	Lipids and lipid-like molecules	0.9983149766921997	Organic compounds; Lipids and lipid-like molecules; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1220_220629_5mMatOOI_siriusfeaturelist_697	C27H40N4O12	[M + H]+	Carbohydrates	0.36649924516677856	Nucleosides	0.08016587793827057	Pyrimidine nucleos(t)ides	0.15237396955490112	Amino acids and derivatives	0.7824661731719971	Amino acids and derivatives	0.7824661731719971	Amino acids, peptides, and analogues	0.7720828652381897	Carboxylic acids and derivatives	0.8766324520111084	Organic acids and derivatives	0.9217236638069153	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Acetals; Secondary alcohols; Carbonyl compounds; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzenoids; Amines; Primary amines; Alkanolamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1108_220629_5mMatOOI_siriusfeaturelist_2211	C26H51N3	[M + K]+	Terpenoids	0.48592743277549744	Sesquiterpenoids	0.33926549553871155	Labdane diterpenoids	0.9007331728935242	Prenol lipids	0.6205713748931885					Prenol lipids	0.6205713748931885	Lipids and lipid-like molecules	0.7729287147521973	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organonitrogen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities
954_220629_5mMatOOI_siriusfeaturelist_460	C40H56O4	[M + Na]+	Terpenoids	0.9994671940803528	Carotenoids (C40)	0.9969839453697205	Carotenoids (C40, β-β)	0.9832626581192017	Xanthophylls	0.7480725049972534	Carotenoids	0.7718230485916138	Tetraterpenoids	0.7553879618644714	Prenol lipids	0.9995827078819275	Lipids and lipid-like molecules	0.9984190464019775	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Prenol lipids; Organooxygen compounds; Dialkyl ethers; Carotenoids; Cyclic alcohols and derivatives; Xanthophylls; Tetraterpenoids; Secondary alcohols; Tertiary alcohols; Oxepanes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1221_220629_5mMatOOI_siriusfeaturelist_151	C24H44N2O3	[M + Na]+	Terpenoids	0.2037390023469925	Lysine alkaloids	0.38666218519210815	Piperidine alkaloids	0.30134233832359314	Amino acids and derivatives	0.5489183664321899	Amino acids and derivatives	0.5489183664321899	Amino acids, peptides, and analogues	0.5554055571556091	Carboxylic acids and derivatives	0.8766419887542725	Organic acids and derivatives	0.9623744487762451	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
773_220629_5mMatOOI_siriusfeaturelist_1299	C27H51N9O6	[M - H2O + H]+	Amino acids and Peptides	0.8873864412307739	Oligopeptides	0.631732165813446	Linear peptides	0.2022659033536911	Hybrid peptides	0.5989416837692261			Hybrid peptides	0.5989416837692261	Peptidomimetics	0.6831004023551941	Organic acids and derivatives	0.9985424280166626	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Hybrid peptides; Alpha amino acid amides; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Valine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
955_220629_5mMatOOI_siriusfeaturelist_1479	C36H61NO2S	[M + H3N + H]+	Terpenoids	0.9060622453689575	Fatty amides	0.5487476587295532	N-acyl amines	0.5884895920753479	Steroids and steroid derivatives	0.508552074432373					Steroids and steroid derivatives	0.508552074432373	Lipids and lipid-like molecules	0.947334885597229	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Thioethers; Carbonyl compounds; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1109_220629_5mMatOOI_siriusfeaturelist_1094	C34H34N4O4	[M + Na]+	Alkaloids	0.9630971550941467	Tryptophan alkaloids	0.7483132481575012	Carboline alkaloids	0.6798553466796875	Chlorins	0.7908000349998474			Chlorins	0.7908000349998474	Tetrapyrroles and derivatives	0.9787395000457764	Organoheterocyclic compounds	0.9994982481002808	Organic compounds; Organoheterocyclic compounds; Pyrroles; Imines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Chlorins; Carboxylic acid derivatives; Carboxylic acid esters; Tetrapyrroles and derivatives; Carbonyl compounds; Substituted pyrroles; Methyl esters; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1025_220629_5mMatOOI_siriusfeaturelist_1196	C34H42O8	[M - H2O + H]+	Terpenoids	0.9781622290611267	Triterpenoids	0.8751745820045471	Limonoids	0.954449474811554	Limonoids	0.8136166334152222	Limonoids	0.8136166334152222	Triterpenoids	0.9307783246040344	Prenol lipids	0.8348562717437744	Lipids and lipid-like molecules	0.7927901744842529	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Naphthalenes; Furans; Ketones; Xanthenes; Ethers; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Triterpenoids; Carbonyl compounds; Limonoids; Benzenoids; Tetrahydrofurans; Dibenzopyrans; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1138_220629_5mMatOOI_siriusfeaturelist_503	C29H58N4O10S	[M - H2O + H]+	Polyketides	0.8529137372970581	Linear polyketides	0.31049844622612	Open-chain polyketides	0.42144423723220825	Alpha amino acids and derivatives	0.7627406716346741	Amino acids and derivatives	0.8235076665878296	Amino acids, peptides, and analogues	0.8361024856567383	Carboxylic acids and derivatives	0.9729154109954834	Organic acids and derivatives	0.9999192953109741	Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Thioethers; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
774_220629_5mMatOOI_siriusfeaturelist_892	C36H44O11	[M + Na]+	Terpenoids	0.8142872452735901	Meroterpenoids	0.3457774221897125	Bisnaphthalenes	0.35615941882133484	Steroids and steroid derivatives	0.5572282075881958					Steroids and steroid derivatives	0.5572282075881958	Lipids and lipid-like molecules	0.7861626148223877	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Naphthalenes; Ketones; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Dialkyl ethers; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Methyl esters; Aryl ketones; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1110_220629_5mMatOOI_siriusfeaturelist_68	C24H44N8O6	[M + H]+	Amino acids and Peptides	0.8390413522720337	Small peptides	0.5971211194992065	Tripeptides	0.5223180651664734	Oligopeptides	0.6758067607879639	Peptides	0.9884228110313416	Amino acids, peptides, and analogues	0.9841666221618652	Carboxylic acids and derivatives	0.9887017011642456	Organic acids and derivatives	0.9966039657592773	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1026_220629_5mMatOOI_siriusfeaturelist_1013	C30H58O3	[M + Na]+	Terpenoids	0.6426126956939697	Triterpenoids	0.42129918932914734	Baccharane triterpenoids	0.22908122837543488	Fatty alcohols	0.6137802004814148			Fatty alcohols	0.6137802004814148	Fatty Acyls	0.8568733930587769	Lipids and lipid-like molecules	0.9779801368713379	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Fatty alcohols; Tertiary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1222_220629_5mMatOOI_siriusfeaturelist_233	C31H54N2O	[M + H]+	Terpenoids	0.5056953430175781	Lysine alkaloids	0.035337843000888824	Steroidal alkaloids	0.15571172535419464	Triterpenoids	0.9198967218399048			Triterpenoids	0.9198967218399048	Prenol lipids	0.8119271993637085	Lipids and lipid-like molecules	0.9854975938796997	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Steroids and steroid derivatives; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Oxosteroids; Triterpenoids; Carbonyl compounds; Trialkylamines; Azasteroids and derivatives; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1111_220629_5mMatOOI_siriusfeaturelist_1648	C43H80O5	[M + Na]+	Fatty acids	0.9985072016716003	Glycerolipids	0.9988774657249451	Diacylglycerols	0.9996979236602783	1,2-diacylglycerols	0.9997668862342834	Diacylglycerols	0.9838051199913025	Diradylglycerols	0.9935142993927002	Glycerolipids	0.9993189573287964	Lipids and lipid-like molecules	0.9975534081459045	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Carboxylic acid derivatives; Diacylglycerols; Carboxylic acid esters; 1,2-diacylglycerols; Carbonyl compounds; Diradylglycerols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1139_220629_5mMatOOI_siriusfeaturelist_1473	C27H59N9O4	[M + Na]+	Alkaloids	0.22856779396533966	Ornithine alkaloids	0.39841020107269287	Polyamines	0.21067948639392853	Alpha amino acid amides	0.6970142126083374	Amino acids and derivatives	0.587513267993927	Amino acids, peptides, and analogues	0.6815333962440491	Carboxylic acids and derivatives	0.4092371165752411	Organic acids and derivatives	0.3534802794456482	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; 1,2-aminoalcohols; Alpha amino acid amides; Amines; Primary amines; Alkanolamines; Fatty Acyls; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1223_220629_5mMatOOI_siriusfeaturelist_2047	C27H51NO	[M + H]+	Fatty acids	0.8477110862731934	Fatty amides	0.6306803226470947	Cholestane steroids	0.24563634395599365	Delta-5-steroids	0.6372821927070618			Delta-5-steroids	0.6372821927070618	Steroids and steroid derivatives	0.6179413199424744	Lipids and lipid-like molecules	0.997582197189331	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Cyclic alcohols and derivatives; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Delta-5-steroids; Fatty Acyls; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
775_220629_5mMatOOI_siriusfeaturelist_276	C20H40N2O6	[M + Na]+	Amino acids and Peptides	0.42880940437316895	Ornithine alkaloids	0.4697606563568115	Polyamines	0.2323838770389557	Alpha amino acids and derivatives	0.5996027588844299	Amino acids and derivatives	0.858035683631897	Amino acids, peptides, and analogues	0.853892982006073	Carboxylic acids and derivatives	0.9739157557487488	Organic acids and derivatives	0.9926024079322815	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1027_220629_5mMatOOI_siriusfeaturelist_899	C45H76N8O5	[M + H]+	Amino acids and Peptides	0.9161643385887146	Oligopeptides	0.9307482838630676	Cyclic peptides	0.8647158741950989	Oligopeptides	0.6343716382980347	Peptides	0.9007079005241394	Amino acids, peptides, and analogues	0.9780042171478271	Carboxylic acids and derivatives	0.9889272451400757	Organic acids and derivatives	0.9948720335960388	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Lactams; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities
1140_220629_5mMatOOI_siriusfeaturelist_121	C29H62NO3P	[M + H]+	Fatty acids	0.9991486072540283	Sphingolipids	0.9687029123306274	Sphingoid bases	0.6177205443382263	Phosphate esters	0.7711395621299744			Phosphate esters	0.7711395621299744	Organic phosphoric acids and derivatives	0.9448833465576172	Organic acids and derivatives	0.9940476417541504	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Secondary alcohols; 1,2-aminoalcohols; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
1028_220629_5mMatOOI_siriusfeaturelist_2171	C23H48O3	[M + H]+	Fatty acids	0.9373403191566467	Glycerolipids	0.9548683166503906	Monoacylglycerols	0.47765979170799255	Glycerol ethers	0.8982160687446594			Glycerol ethers	0.8982160687446594	Glycerolipids	0.9738994836807251	Lipids and lipid-like molecules	0.9939990043640137	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Glycerolipids; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Polyols; Glycerol ethers; 1,2-diols; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
1112_220629_5mMatOOI_siriusfeaturelist_2162	C34H60NP	[M + Na]+	Terpenoids	0.963825523853302	Carotenoids (C40)	0.3037920892238617	Abietane diterpenoids	0.030513033270835876	Prenol lipids	0.8419068455696106					Prenol lipids	0.8419068455696106	Lipids and lipid-like molecules	0.9869713187217712	Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Organonitrogen compounds; Hydrocarbon derivatives; Organic nitrogen compounds; Chemical entities
956_220629_5mMatOOI_siriusfeaturelist_805	C29H54N6O7	[M - H2O + H]+	Amino acids and Peptides	0.8019967079162598	Oligopeptides	0.6878494620323181	Linear peptides	0.3858107030391693	Hybrid peptides	0.5327526330947876			Hybrid peptides	0.5327526330947876	Peptidomimetics	0.7478453516960144	Organic acids and derivatives	0.9996826648712158	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary alcohols; Primary carboxylic acid amides; Secondary carboxylic acid amides; Peptidomimetics; Carbonyl compounds; Gamma amino acids and derivatives; Hybrid peptides; Alpha amino acid amides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Chemical entities
